81 stops, 400 students, 40.000 maximum walk, 25 capacity

0	50.000	50.000
1	48.318	46.209
2	52.009	49.907
3	59.662	43.504
4	54.935	48.097
5	41.156	45.467
6	55.219	46.765
7	56.773	52.593
8	45.952	55.670
9	44.491	58.682
10	57.634	44.410
11	59.352	56.003
12	43.580	48.608
13	49.628	48.351
14	40.490	52.500
15	45.391	47.796
16	47.495	48.394
17	51.444	52.799
18	42.516	57.320
19	56.869	42.430
20	41.820	49.368
21	46.322	59.389
22	46.055	42.343
23	51.990	49.994
24	40.101	49.468
25	41.574	59.773
26	43.485	48.630
27	43.078	48.131
28	40.409	47.588
29	48.401	53.993
30	57.681	56.912
31	42.700	51.424
32	54.120	54.536
33	51.461	58.355
34	42.449	58.994
35	54.823	45.265
36	47.722	42.995
37	57.483	40.349
38	54.612	53.567
39	57.048	53.081
40	57.887	54.872
41	40.459	44.736
42	43.736	57.981
43	52.724	57.963
44	47.941	48.331
45	41.361	46.863
46	59.427	48.145
47	58.121	50.282
48	57.446	53.413
49	42.653	53.482
50	40.960	52.247
51	47.400	43.750
52	49.944	46.268
53	46.399	59.889
54	55.661	45.701
55	49.355	47.244
56	57.406	47.014
57	48.561	54.116
58	45.437	54.825
59	53.027	54.929
60	45.814	47.144
61	56.124	42.424
62	58.424	43.809
63	53.232	40.335
64	55.525	46.410
65	40.006	57.348
66	54.124	52.437
67	57.485	52.476
68	58.009	55.475
69	50.360	50.615
70	44.179	46.243
71	58.700	46.701
72	57.302	53.101
73	59.066	46.173
74	54.189	56.199
75	42.177	49.817
76	56.653	50.638
77	53.457	45.406
78	42.376	48.872
79	45.194	43.518
80	44.395	52.347


1	48.387	54.189
2	47.385	47.888
3	64.043	10.534
4	49.000	17.578
5	45.960	66.957
6	62.102	44.745
7	42.303	72.736
8	54.097	46.571
9	26.992	77.013
10	29.668	72.528
11	89.209	35.436
12	50.358	78.428
13	43.847	27.114
14	79.843	69.021
15	87.208	38.597
16	54.631	50.920
17	40.904	12.955
18	54.602	58.264
19	47.097	44.401
20	77.580	68.721
21	33.285	13.332
22	35.800	46.888
23	48.404	20.276
24	26.959	63.220
25	30.849	61.945
26	56.764	46.195
27	41.589	27.243
28	70.708	41.757
29	73.668	41.797
30	41.229	21.615
31	64.723	73.601
32	68.685	59.346
33	78.457	49.259
34	76.052	57.656
35	50.651	49.544
36	40.212	31.376
37	52.447	95.062
38	19.367	62.648
39	18.044	48.762
40	47.036	75.483
41	56.549	69.904
42	24.156	62.656
43	20.660	82.360
44	56.617	72.102
45	41.688	98.035
46	67.055	14.153
47	57.567	43.698
48	59.842	74.126
49	62.064	10.261
50	76.687	60.366
51	54.554	53.061
52	59.923	55.847
53	48.160	55.435
54	79.263	47.399
55	60.443	47.413
56	36.640	39.624
57	43.548	57.079
58	25.485	62.701
59	11.321	47.178
60	60.467	32.238
61	49.622	48.343
62	34.005	60.873
63	44.897	77.473
64	50.516	70.083
65	51.645	48.277
66	41.052	58.922
67	41.670	35.235
68	43.751	45.290
69	51.977	65.741
70	46.772	89.480
71	34.613	55.537
72	53.070	40.517
73	46.585	47.062
74	28.652	47.252
75	63.448	64.413
76	50.001	23.604
77	74.551	48.873
78	21.904	53.442
79	48.476	53.292
80	50.114	49.241
81	53.765	63.364
82	78.814	58.975
83	59.094	90.102
84	83.884	57.622
85	46.326	42.729
86	16.488	77.531
87	43.374	54.717
88	42.620	58.371
89	29.124	69.414
90	44.965	26.516
91	67.942	25.204
92	79.118	50.518
93	89.500	52.486
94	64.442	47.142
95	69.670	77.682
96	52.534	84.070
97	12.873	46.426
98	21.116	68.910
99	42.298	49.721
100	59.105	60.631
101	49.657	58.319
102	67.496	46.267
103	46.610	59.815
104	35.095	60.365
105	31.060	68.325
106	71.371	47.446
107	13.084	43.297
108	52.786	77.749
109	35.616	48.453
110	74.919	52.567
111	56.231	49.187
112	12.700	46.763
113	52.704	58.268
114	76.372	37.688
115	48.005	48.863
116	44.605	46.015
117	32.064	59.643
118	42.243	52.115
119	32.190	14.123
120	24.900	80.546
121	27.145	29.711
122	 2.697	68.854
123	20.045	72.742
124	45.129	62.476
125	47.031	50.524
126	69.798	31.762
127	73.439	37.741
128	48.922	50.259
129	43.288	48.798
130	41.534	56.357
131	64.397	51.610
132	38.019	40.872
133	55.928	16.689
134	40.384	52.001
135	28.176	58.438
136	18.022	45.518
137	24.276	58.906
138	24.737	42.960
139	16.544	63.640
140	28.977	54.968
141	56.522	55.530
142	44.899	60.956
143	49.892	48.786
144	31.392	49.929
145	74.221	57.596
146	66.742	50.060
147	61.286	58.569
148	50.686	51.062
149	75.940	41.561
150	53.315	44.891
151	67.096	38.606
152	64.061	29.290
153	56.244	57.092
154	41.737	54.826
155	37.598	26.428
156	53.159	81.946
157	43.851	58.376
158	83.483	40.008
159	26.665	32.870
160	54.075	55.018
161	43.954	69.784
162	64.138	24.503
163	32.031	25.376
164	31.207	86.726
165	65.885	48.656
166	25.324	94.790
167	74.584	35.955
168	47.307	42.229
169	55.183	54.989
170	53.226	71.351
171	62.140	68.332
172	27.199	70.913
173	65.704	38.019
174	57.799	10.239
175	65.833	55.420
176	47.824	44.617
177	47.906	52.507
178	53.684	54.180
179	42.734	64.880
180	45.791	43.629
181	88.188	34.390
182	59.298	57.186
183	75.644	65.527
184	21.658	41.810
185	29.213	45.749
186	52.780	49.551
187	73.573	40.837
188	65.336	30.569
189	56.133	52.692
190	54.350	52.542
191	49.951	45.288
192	69.857	20.440
193	46.827	45.985
194	59.421	49.509
195	30.017	50.000
196	39.989	20.208
197	60.293	54.603
198	56.589	50.704
199	50.635	58.472
200	39.896	55.740
201	40.455	44.692
202	38.176	22.385
203	41.129	82.341
204	 6.344	38.263
205	34.449	47.356
206	35.773	51.101
207	30.462	42.838
208	49.834	74.818
209	45.676	67.814
210	34.665	46.721
211	61.876	46.830
212	58.541	50.281
213	47.239	81.926
214	54.111	60.243
215	49.787	64.274
216	37.551	33.457
217	19.173	49.296
218	62.752	19.653
219	74.796	43.981
220	48.113	26.620
221	38.848	43.103
222	33.857	47.134
223	41.013	47.004
224	62.491	66.125
225	40.616	62.470
226	88.576	62.983
227	92.292	32.020
228	41.225	44.496
229	77.035	24.516
230	54.464	59.345
231	38.466	26.641
232	25.194	69.569
233	59.652	69.499
234	84.467	42.325
235	32.042	80.498
236	53.590	44.588
237	57.445	53.199
238	58.851	23.655
239	89.953	60.822
240	37.070	79.425
241	38.592	46.742
242	69.249	42.472
243	66.676	36.759
244	73.724	32.699
245	40.532	73.662
246	47.690	50.351
247	51.828	61.031
248	 3.576	57.372
249	60.837	51.224
250	 7.865	58.197
251	54.714	44.667
252	37.525	47.157
253	80.252	66.189
254	38.716	35.407
255	58.303	44.915
256	32.545	17.803
257	54.916	35.672
258	66.718	14.984
259	67.209	20.841
260	49.015	66.151
261	47.277	59.088
262	52.776	36.958
263	43.897	52.053
264	44.240	21.376
265	50.098	49.737
266	22.223	48.015
267	60.508	38.955
268	30.490	22.054
269	35.999	50.719
270	55.658	18.475
271	37.401	74.823
272	51.966	45.796
273	44.337	70.249
274	60.822	69.167
275	53.726	27.077
276	61.203	69.002
277	64.347	28.241
278	30.799	52.480
279	27.750	32.872
280	27.061	22.884
281	47.159	45.399
282	87.408	49.361
283	54.692	46.595
284	56.883	55.738
285	23.440	44.484
286	45.337	69.132
287	26.234	35.697
288	68.523	71.456
289	43.978	52.045
290	69.748	37.015
291	72.556	77.507
292	68.644	60.221
293	64.339	35.119
294	54.452	71.243
295	44.581	64.905
296	41.106	32.887
297	31.085	46.348
298	73.051	43.404
299	80.807	53.339
300	36.176	13.308
301	65.803	50.631
302	50.322	24.823
303	63.428	61.995
304	44.946	53.887
305	64.817	34.016
306	48.356	61.386
307	84.454	55.344
308	50.579	70.942
309	62.369	26.172
310	64.644	27.760
311	66.063	13.515
312	75.467	71.591
313	67.528	14.645
314	62.327	11.329
315	54.046	40.011
316	55.609	50.682
317	47.166	45.028
318	41.889	52.210
319	18.828	36.225
320	71.872	42.155
321	42.517	56.624
322	42.602	80.685
323	38.553	54.143
324	46.449	57.621
325	47.769	49.389
326	43.173	78.333
327	53.736	52.008
328	75.992	65.056
329	43.984	64.446
330	52.422	33.885
331	23.695	59.876
332	71.642	27.072
333	44.045	42.331
334	57.599	19.600
335	57.225	52.494
336	73.245	26.155
337	76.081	23.053
338	56.748	52.649
339	61.221	54.241
340	44.930	39.088
341	49.572	47.762
342	71.129	78.456
343	11.478	44.454
344	13.846	50.421
345	26.519	81.233
346	47.674	53.075
347	31.264	82.060
348	64.891	22.213
349	22.031	55.651
350	15.161	52.530
351	81.626	41.656
352	94.084	62.580
353	54.854	46.275
354	52.061	44.601
355	37.752	41.736
356	84.653	26.562
357	75.137	38.000
358	54.073	24.500
359	72.393	36.427
360	54.073	57.932
361	61.083	82.645
362	57.164	62.027
363	43.715	11.712
364	41.942	64.498
365	50.792	41.489
366	80.143	33.636
367	70.279	42.928
368	50.836	46.092
369	32.116	51.754
370	51.605	56.969
371	67.120	46.313
372	23.721	48.845
373	61.262	36.016
374	64.380	81.172
375	48.280	40.741
376	60.387	50.324
377	86.190	50.252
378	56.565	50.646
379	73.855	85.986
380	92.536	50.707
381	34.772	19.134
382	49.412	48.686
383	48.330	69.250
384	46.912	15.955
385	42.558	15.581
386	57.597	58.272
387	20.156	68.448
388	58.561	42.337
389	49.686	29.566
390	35.738	48.159
391	45.177	43.457
392	47.383	40.489
393	34.547	77.798
394	31.529	15.614
395	46.676	44.447
396	53.691	28.459
397	39.603	53.514
398	36.907	40.500
399	46.337	20.575
400	68.091	41.587
