81 stops, 800 students, 10.000 maximum walk, 50 capacity

0	50.000	50.000
1	88.434	65.616
2	75.464	26.891
3	80.200	89.945
4	73.039	24.592
5	49.247	10.353
6	78.591	18.257
7	19.180	78.070
8	58.276	48.140
9	67.777	73.698
10	35.084	83.296
11	43.884	17.104
12	73.079	24.026
13	54.208	10.314
14	41.749	85.090
15	16.687	44.714
16	31.670	71.988
17	56.011	15.913
18	59.767	25.613
19	53.072	61.148
20	19.928	40.360
21	45.983	48.278
22	14.220	87.939
23	14.107	61.503
24	49.432	16.064
25	69.585	45.388
26	43.835	28.887
27	23.981	78.695
28	65.865	40.661
29	79.145	10.118
30	47.175	87.206
31	18.273	69.008
32	43.745	63.678
33	12.125	75.206
34	72.593	23.042
35	41.187	10.419
36	85.558	68.975
37	55.112	17.685
38	51.416	24.838
39	40.983	31.448
40	44.151	41.178
41	19.341	69.296
42	65.098	71.380
43	40.497	69.448
44	27.276	31.207
45	40.184	21.410
46	89.931	56.136
47	25.859	17.824
48	61.483	75.809
49	64.962	31.915
50	25.795	67.107
51	38.703	64.020
52	41.429	61.544
53	36.252	45.247
54	68.471	17.604
55	79.714	79.100
56	85.098	42.114
57	80.677	72.070
58	71.581	50.498
59	35.164	36.284
60	52.695	22.369
61	30.244	20.530
62	69.233	69.119
63	16.944	89.773
64	24.988	60.378
65	46.866	70.750
66	12.787	64.008
67	83.779	33.665
68	42.663	86.704
69	48.731	55.457
70	25.828	18.456
71	78.511	76.184
72	50.903	41.266
73	34.204	34.114
74	57.201	64.874
75	79.705	39.132
76	69.714	63.474
77	52.135	21.710
78	28.998	73.616
79	33.717	13.273
80	19.604	53.406


1	83.039	59.516
2	87.243	64.441
3	85.907	70.619
4	97.991	64.218
5	91.719	65.704
6	89.076	70.131
7	83.545	70.901
8	88.188	66.286
9	85.432	63.917
10	87.681	57.266
11	66.244	23.049
12	68.457	27.694
13	75.717	24.575
14	80.040	18.751
15	74.588	28.588
16	75.250	36.615
17	84.037	27.513
18	76.275	26.052
19	70.649	21.799
20	71.887	24.288
21	85.812	88.157
22	75.970	97.300
23	83.431	91.193
24	75.549	91.315
25	84.867	89.329
26	74.081	85.678
27	84.905	96.897
28	72.323	90.490
29	80.188	92.352
30	89.122	91.131
31	69.673	23.051
32	64.473	25.767
33	66.421	27.071
34	72.368	16.430
35	76.041	16.439
36	72.275	26.231
37	72.531	25.924
38	72.107	22.598
39	78.230	22.895
40	73.658	30.848
41	49.499	11.966
42	54.435	 9.546
43	44.977	10.906
44	48.568	17.990
45	52.996	 9.413
46	49.497	10.621
47	42.690	 2.827
48	47.009	 9.154
49	45.302	 8.045
50	49.288	 9.536
51	77.246	19.353
52	85.092	15.114
53	84.315	19.151
54	79.984	15.561
55	80.418	11.747
56	78.224	18.015
57	74.355	14.743
58	77.272	 8.865
59	79.639	22.165
60	77.760	18.688
61	19.999	76.480
62	21.369	76.250
63	22.468	82.117
64	22.452	84.694
65	19.505	77.192
66	22.647	74.876
67	18.842	84.809
68	19.173	77.443
69	19.100	77.419
70	21.558	74.581
71	67.549	46.741
72	57.964	47.227
73	57.244	49.753
74	62.956	46.866
75	52.603	53.349
76	59.514	43.119
77	54.238	50.528
78	58.176	54.657
79	56.949	50.903
80	52.987	46.009
81	66.830	81.888
82	75.366	67.297
83	66.973	73.000
84	68.089	73.994
85	74.983	79.664
86	73.410	75.969
87	71.163	76.414
88	67.601	63.723
89	70.024	82.962
90	73.224	71.172
91	30.346	80.837
92	42.601	87.150
93	30.822	76.655
94	29.983	84.177
95	31.541	84.889
96	38.622	92.174
97	33.169	77.576
98	40.040	76.503
99	35.749	86.565
100	33.851	76.107
101	42.280	26.446
102	39.829	14.703
103	34.750	14.282
104	43.206	16.998
105	43.496	13.036
106	43.287	25.794
107	40.281	24.345
108	42.683	17.566
109	44.331	20.351
110	44.239	14.958
111	72.592	18.596
112	71.926	23.785
113	72.625	23.963
114	75.639	20.859
115	73.233	24.900
116	75.997	24.122
117	76.335	27.888
118	76.005	31.405
119	73.857	15.529
120	73.145	24.155
121	44.897	 8.162
122	49.405	11.114
123	59.740	 4.714
124	54.332	10.579
125	62.537	10.006
126	55.173	 5.662
127	60.310	15.780
128	50.156	 2.680
129	58.197	 5.586
130	54.184	10.158
131	41.688	84.991
132	40.231	84.591
133	39.239	90.503
134	48.909	79.810
135	44.623	92.270
136	38.137	83.683
137	38.711	80.798
138	32.178	86.661
139	38.280	80.560
140	44.682	84.125
141	16.820	45.072
142	13.768	52.856
143	16.637	54.612
144	17.685	36.422
145	16.726	43.259
146	15.540	53.563
147	16.100	45.815
148	24.061	47.111
149	16.540	44.597
150	12.596	37.131
151	29.905	71.768
152	25.541	65.340
153	32.979	63.012
154	31.554	72.159
155	36.116	68.706
156	41.538	70.678
157	29.384	67.517
158	28.476	71.106
159	37.208	77.665
160	34.194	71.819
161	55.158	16.969
162	48.752	21.080
163	56.069	19.079
164	63.592	21.146
165	47.178	15.461
166	54.893	16.417
167	56.783	16.899
168	49.700	 8.761
169	54.943	15.713
170	59.871	20.823
171	58.868	20.356
172	66.252	30.143
173	67.893	25.435
174	54.004	23.098
175	61.166	30.900
176	65.647	27.379
177	57.334	24.042
178	54.213	28.348
179	51.277	29.532
180	56.759	27.474
181	53.671	58.156
182	50.668	56.930
183	45.437	67.412
184	53.185	61.564
185	52.399	53.020
186	56.121	60.826
187	57.375	61.646
188	55.452	61.283
189	54.716	65.914
190	53.100	63.332
191	18.023	36.503
192	16.576	39.439
193	26.251	35.719
194	12.488	46.611
195	18.435	41.034
196	17.173	46.238
197	19.551	45.107
198	24.751	40.143
199	19.914	41.702
200	16.935	42.403
